Name,Comment,Time,Likes,Reply Count
Harshit Jamwal,"didi can&#39;t it be done like this     <br><br>(ironman) = input(&quot; tony what is your superhero name?&quot;)<br>print(&quot;hello&quot; + ironman)",2023-08-26T12:31:09Z,1,0
Aamir Khan,best n cheating wali smile ma&#39;m,2023-08-26T11:07:43Z,0,0
My Agency,"firstname = &quot;Tony&quot;<br>Lastname = &quot;stark&quot;<br>age = &quot;37&quot;<br>genius = &quot;yes&quot;<br><br>print(firstname)<br>print(Lastname)<br>print(age)<br>is_adult = True<br>print(genius)",2023-08-26T09:12:21Z,0,0
Kevin mitnic,Nice,2023-08-26T01:44:44Z,0,0
Priyansh Khunger,we want a complete playlist for machine learning which includes every topic you have mentioned in your roadmap video. It will mean a lot as most of the bTech students need to learn machine learning to complete their bTech projects and course projects.,2023-08-25T18:49:36Z,11,0
Usama Saghir,Answers kidr hain exercise k,2023-08-25T13:28:34Z,0,0
Ashish Joshi,we want python oops,2023-08-25T10:18:12Z,0,0
Karan Kapse,"Please Make a video on File Handling, OOPs and Regular Expresssion in Python",2023-08-25T04:10:26Z,0,0
Suvo Saha,Can I do it in visual studio for sql ?,2023-08-25T03:51:18Z,0,0
Gopal Chouhan,"Mem please guaid me<br>Mene BCA kiya hai par BCA me maths nhi hai or 12 class me maths thi to kiya me NIMCET ka exam de sakta hun,😶😶😶😶😶🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿🌱🌱🌱🌱🌱🌱🌱🌱🌱🌱",2023-08-25T02:06:19Z,0,0
himanshu,mam please make a full course for DSA in python,2023-08-24T19:04:05Z,0,0
CS editzz,🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏 full course ma&#39;am,2023-08-24T18:16:37Z,0,0
CS editzz,"Teach full python course ma&#39;am, please",2023-08-24T18:15:51Z,0,0
Guduru Raviteja,I am deaf but because I don&#39;t hear please subtitles must i want learning Python  From start to end.,2023-08-24T18:14:07Z,0,0
CS editzz,"Ma&#39;am please, python ka pura course karaoo",2023-08-24T18:02:49Z,0,0
IG King,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=56m16s"">56:16</a>  minus ka mtlb 😂😂😂😂😂😂😂😂",2023-08-24T14:58:51Z,0,0
Sushant Thakur,Amazing video for understanding the basics of Python. Most recommended! Thanks!,2023-08-24T12:23:20Z,0,0
Shakil Wani,Your videos are also very good. Our teacher also reads very well. I learned a lot from you too. Thank you. Very good videos.,2023-08-24T07:34:15Z,0,0
Billionaire's cube,Shradha didi u  teach us coding for free...thank u  very much luv from Assam 💕,2023-08-24T00:48:56Z,0,0
Rashna Maharjan,Is pycharm free for macOS?,2023-08-23T17:48:25Z,0,0
Shiva Patankar,Thank you so much ma&#39;am for teaching us in such a short period of time ❤,2023-08-23T17:21:37Z,0,0
timepass,Didi I request you to cover class 12 syllabus please,2023-08-23T16:53:07Z,0,0
Ramamurthy Mallu,"Can you please Ma&#39;am,  please make one video on the JavaScript full course, please",2023-08-23T15:43:08Z,0,0
ajay kumar,Mam i am civil engineer  and i want to ne an data scientist  mam pls guide me 🙏 how i can start everything from zero even basic pls,2023-08-23T14:12:30Z,0,0
Basit Ali,please   make a full  video of fuction,2023-08-23T10:54:29Z,0,0
Srinivasulu Vadla,Mam by seeing this we had completed python learning please tell me mam about <br>Or any body can tell me about this .,2023-08-23T07:46:10Z,1,0
Aditya Kumar Sharma,Is this enough to study whole python???,2023-08-23T06:55:38Z,1,0
Chandel Gaming,Shradha mam plz aap hacking releted python topics bta dijiye,2023-08-23T06:37:17Z,0,0
Abhishek Blog,"i would suggest every learner or beginner to watch this video very well explained , thanks so much",2023-08-23T04:42:36Z,0,0
Sudeep Marik,C programming tutorial bana do didi,2023-08-22T12:09:37Z,0,0
Rudransh Raghav,Mai bs shradha mam ko blue suit ma dekh na aya tha.... but Puri video ma blue suit nhi hai,2023-08-22T03:41:50Z,0,0
DAAI Construction And Builders,Sweet,2023-08-21T20:23:33Z,1,0
Sumit Suryavanshi,Nice Explanation...🔥,2023-08-21T14:32:56Z,0,1
khusboo khan,What about certificate,2023-08-21T06:53:20Z,0,0
Vaajith Shaik,Shradha didi always special at explaining new things ❤❤,2023-08-21T06:00:06Z,0,0
Masroor Ch,Kia Yeh full course hai python ka? Anyone please,2023-08-21T04:51:01Z,0,0
Standard Home Tuition Academy (SHTA) - Karachi,BEST WISHES !!!!!!,2023-08-20T22:43:37Z,0,0
Doraemon,Note kaha hai . mujhe to nahi mila ??,2023-08-20T17:22:11Z,0,0
Doraemon,Note kaha hai . mujhe to nahi mila ??,2023-08-20T17:22:04Z,0,0
Kamal Das,Is this is for class 9,2023-08-20T14:50:57Z,0,0
Srishti Chaware,The link for the notes is not providing the notes i have signed in aleardy,2023-08-20T12:19:02Z,0,0
Srishti Chaware,Maam i am unable to get the notes the link is not opening,2023-08-20T12:18:41Z,0,0
B.R.A🔥,Hamai bhi sikhna hai baki laptop nahi hai video dekh kar rah jate ❤,2023-08-20T10:57:12Z,0,0
Mamon Dhar,Really teaching procedure is appreciable. Keep it up ....if possible  one vdo of regression and machine learning may be uploaded.,2023-08-20T05:01:43Z,0,0
Reborn Hero,how to get a package of 25 lpa with 6  cgpa,2023-08-19T17:46:10Z,0,0
Reborn Hero,"hello shraddha di, i am saumya . i am in in 3rd year.i  am beginner coder .don&#39;t know  dsa .which language i should prefer c++,python or c or java. I have 3 backs in semester exam with one grace with  6.0 cgpa.will it impact my placement badly. What to do now. Kindly advise. i am very disappointed.",2023-08-19T17:45:09Z,0,0
GAMERZ_PRIYANSH-YT,..,2023-08-19T15:38:56Z,0,0
Amit Chavan,"One of fabulous way of teaching, Thanks Shraddha Ji",2023-08-19T15:36:19Z,0,0
Indu Pushkar,Where is the notes???,2023-08-19T14:34:50Z,0,1
𝘼𝙣𝙞𝙠𝙚𝙩 𝙇𝙞𝙥𝙖𝙣𝙚,जय श्री राम 🚩🚩🚩जय श्री राम 🚩🚩🚩जय श्री राम 🚩🚩🚩जय श्री राम 🚩🚩🚩जय श्री राम 🚩🚩🚩जय श्री राम 🚩🚩🚩जय श्री राम 🚩🚩🚩जय श्री राम 🚩🚩🚩जय श्री राम 🚩🚩🚩जय श्री राम 🚩🚩🚩,2023-08-19T12:19:35Z,0,0
Khushi Dasgupta,Please make it basic to advance full course in python,2023-08-19T09:44:42Z,0,0
Devang Chauhan,Mam please make a AI learning video,2023-08-19T03:00:48Z,0,0
Tushar Nagar369,Notes download nhi ho rahe. <br><br>Vese one shot achha tha,2023-08-18T19:33:21Z,0,0
user 0001,Plz make full course basic to advance,2023-08-18T18:25:14Z,0,0
Mad Pro Legend,didi mera run button kam nahi karahaha,2023-08-18T16:34:56Z,0,0
Rohan Tyagi,This video is too good🎉🎉,2023-08-18T13:46:52Z,0,0
Bhai ji,Best teaching,2023-08-18T11:46:05Z,0,0
praveen,"Hi Shraddha, Please make a video of Phyton OOPS concepts. Thank you!🙏",2023-08-18T06:02:14Z,0,0
Game Fever,Laura samaj aya 😂😂,2023-08-18T04:58:35Z,0,0
P K,thankyou :),2023-08-18T04:36:45Z,0,0
Ahmed Maryam Vlogs,Plz koi help kerdo mujhe Kuch nhe aata computer ki c b nhe pata plz mujhe b earn kerna hai dar dar k msg kia hai,2023-08-18T04:18:19Z,0,0
Ahmed Maryam Vlogs,Hi,2023-08-18T04:17:11Z,0,0
Mehak Sharma,How to import bing on python so w can  develop an ai,2023-08-17T17:49:56Z,1,0
SHRAVANI KENI,Plss make a series on Python,2023-08-17T05:18:05Z,1,0
SARATH,you are awesome ♥,2023-08-16T16:52:50Z,0,0
harman kaur,You are my inspiration didi👍👍,2023-08-16T16:29:27Z,0,0
Aryansh Srivastav,Can I get the job of data analyst while pursuing graduation degree plzz reply,2023-08-16T14:36:52Z,0,0
STOCK MARKET TREND,"Di, pl make series on web development<br>And how to make Mobile Applications",2023-08-16T04:56:15Z,0,0
Yug Banker,I just can not run the code ....anybody can help me out ?,2023-08-16T03:10:52Z,0,0
Success,Can MA English student also become software developer?,2023-08-16T03:10:31Z,1,0
Samad Fahad,Notes are not accessible.,2023-08-15T23:14:00Z,0,0
Vipendra Chauhan,mam python se related aI and ml pr video bnado,2023-08-15T17:49:40Z,0,0
Bions,Brilliant,2023-08-15T14:53:56Z,0,0
575 Ujang Iksan Muksin,Thanks,2023-08-15T14:25:35Z,0,0
vivek singh,Thanks you,2023-08-15T13:19:15Z,0,0
vivek singh,Python tokens file handling &amp; oops concept make in video with DSA,2023-08-15T13:18:42Z,0,0
Kuldeep Tiwari,Mam please made some video that get some idea that how to star with AI by using python,2023-08-15T10:58:27Z,0,0
MG_IMMORTAL,can u make a pyton tutorial on vs code pls,2023-08-15T08:29:35Z,0,0
Dhanu paswan8935 YouTube,Ok,2023-08-15T01:35:11Z,0,0
Umapati Datta,"<a href=""https://youtube.com/@web.component"">https://youtube.com/@web.component</a>",2023-08-14T23:18:29Z,0,0
Divyanshu,amazing course!,2023-08-14T09:34:18Z,0,0
Sachin Dongare,Easy explanation and i understood it very well,2023-08-14T07:35:25Z,0,0
Meghna Mandawra,if you are a beginner like me it is better to use a book as well for detailed explaination  along with this video ...things will be much clearer,2023-08-14T03:50:17Z,0,0
LEVEL UP MOTIVATION,didi thank you  for such a fremuim course!!,2023-08-13T18:55:05Z,1,0
4 k chode!,Aslam walekum sir ji❤,2023-08-13T15:48:51Z,0,0
Abdullah Khan Official,"Dear <a href=""http://www.youtube.com/results?search_query=%23apnacollege"">#ApnaCollege</a> ! your title is not correct because Your video is of 1 hour &amp; 17 mins but you write in title: Learn Python in 1.5 Hours. Correct sentence according to time is: Learn Python within 1.5 Hours. Thanks! <a href=""http://www.youtube.com/results?search_query=%23apnacollege"">#ApnaCollege</a> <a href=""http://www.youtube.com/results?search_query=%23apnacollege"">#apnacollege</a> <a href=""http://www.youtube.com/results?search_query=%23apnacollege"">#Apnacollege</a>",2023-08-13T11:59:05Z,0,0
Sreeparna K,We want advanced python❤❤❤,2023-08-13T10:47:00Z,0,0
NS~ Programming Hub,"<a href=""https://youtube.com/shorts/fyhBvgDVIrw?feature=share"">https://youtube.com/shorts/fyhBvgDVIrw?feature=share</a>",2023-08-13T04:04:34Z,0,0
Maanya,Solution ka pata kaise chalega??,2023-08-12T16:13:54Z,0,0
Official Vinod,Maind ka dahi 😅,2023-08-12T13:05:13Z,1,0
Neelam Verma,"Respected Shraddha ji You taught Python very well, with a very easy method. now i ma 52 years, now i   become interested to learn Python in deep.   Thanks",2023-08-12T12:45:12Z,0,0
Shaikh Rafique,Good evening bahen ji,2023-08-12T12:04:26Z,0,0
100 subs challenge with no video,I&#39;m in class 9th and I&#39;m so thankful I open this vdo...🎉🎉🎉❤❤❤,2023-08-12T11:38:58Z,1,0
Mohammed Ali,Is there an English version please?!,2023-08-12T10:30:32Z,0,0
Ar. Rahul Gupta,Very nice,2023-08-12T08:16:20Z,0,0
All type short and video,Mam isse seekh kr it company me ja skte hai,2023-08-12T07:57:22Z,0,0
sufyan coding,mam if is not a operater,2023-08-12T07:54:56Z,0,0
kush h. patel,"hello medam,mujhe mashine learning and ai se related video chahia to plzz send me link",2023-08-12T06:04:32Z,0,1
realme pad,Very much informative,2023-08-11T18:09:44Z,0,0
Shashwat pandey,College Jane se pahela ak language sikhne vale ladake ( hero se na moti se na jeevaar se 😂😂😂 ) 🕺💃,2023-08-11T16:57:00Z,0,0
Piya Singhgujjar,Mony Stark was good one 😂😂😂<br>Shradha dii really explained everything like a pro,2023-08-11T16:15:42Z,2,0
Radhika Gopalkrishnan,Thank you,2023-08-11T13:14:07Z,0,0
bhojpuri king,Mam notes kaha hai,2023-08-11T11:27:07Z,0,0
Deep .A. Hanmante,we can use f string,2023-08-11T10:56:19Z,0,0
V,Fact: String slicing was not covered in this video and it was asked in my interview,2023-08-11T10:13:48Z,0,0
Ishika Rathore,Di apne jese java ki videos banai hai plz di wase hi python ki bhi bana dijye,2023-08-11T06:35:37Z,0,0
Govind Jangra,Thank you mam to share this kind of knowledge,2023-08-10T18:22:12Z,0,0
dev soni,"thanks di, by your video i am now able to write python code in front of my robotics sir. thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you thank you sooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo much di",2023-08-10T16:24:54Z,0,0
Yash RG,Mam is pycharm also good option for using in windows ?,2023-08-10T15:18:30Z,0,0
Jyotika rawat,Di please upload a machine learning video,2023-08-10T14:22:21Z,0,0
Nayan Jyoti Athporia,We need more videos on python,2023-08-10T14:19:48Z,0,0
Yash Atkari,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=40m40s"">40:40</a>",2023-08-10T13:34:39Z,0,0
Navneet Kaur,"hello di , please make a video on oops concept and DSA in python",2023-08-10T13:22:11Z,0,0
Akash Ira,Thankyou ❤,2023-08-10T11:36:26Z,0,0
Best of Games,Mam Please make a video on Python with Oops.,2023-08-10T10:21:16Z,1,0
Radhika Gopalkrishnan,Mazza aa raha hai mam...,2023-08-10T08:48:49Z,0,0
Audio Book,"Aunty tell me one thing how you guys become famous by making this lavatory video.Why are these people(world affairs, groupstudy6320, wscubetech) not getting famous after making such good videos?",2023-08-10T06:57:25Z,0,0
Yash Atkari,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=17m50s"">17:50</a>",2023-08-10T02:22:47Z,0,0
The Unknown Singer,didi hamara class 11th me bhi python padhai horaha hai,2023-08-10T01:49:29Z,0,0
Gaurav Pargaonkar,Hi shradhadi can you please tell me if i want to go into data science feild what i need to learn more into python,2023-08-09T16:36:47Z,0,0
Faisal Kk,👍,2023-08-09T12:06:52Z,0,0
RJ_2911😉,"At <a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=44m50s"">44:50</a> int() is missing .<br>This would result in 2+2=22<br>It should be :-<br> int(input(&quot;enter first number : &quot;))",2023-08-09T11:48:40Z,0,0
ghulam murtaza,the course was good but u only tell the begining things and the full course is paid on their institute,2023-08-08T18:49:33Z,0,0
shivam_suri,Who is aman😅,2023-08-08T18:29:48Z,0,0
ashish khetan,"<a href=""https://www.youtube.com/watch?v=vLqTf2b6GZw&amp;t=33m47s"">33:47</a>",2023-08-08T15:18:53Z,1,0
Abhishek Singh Chauhan,Arey Mam AAP Python Pada rahi hai baar baar java ka naam bhool se le rahi hai,2023-08-08T14:43:04Z,0,0
Priyanshu Roy,pls make a video  on ai and machine learning,2023-08-08T13:51:02Z,0,0
BUNNY GAMERZ,Didi I am 14 yrs old can I learn python,2023-08-08T12:42:05Z,1,1
Khushi Sain,di python m spider ka installiton kase   krthe h  usme error aa  arha h,2023-08-08T11:02:25Z,0,0
Hitesh Makwana96,shraddha mam you are the best teacher to teach programming☺,2023-08-08T10:42:34Z,0,0
Khushi Sain,mam aap live  video  bhi bante ho python programing ki  or uska timing ky h,2023-08-08T10:32:34Z,0,0
Khushi Sain,mam python m spider  bhi to us kr skthe h  na mam,2023-08-08T10:31:38Z,0,0
Jawad Hassan,i have a confusion. what&#39;s the difference between find functin and  name = &quot;Tony Stark&quot; print( &#39;T&#39; in name) True ? why don&#39;t we just use the find function instead of writing a new program?,2023-08-08T08:28:17Z,0,0
Dua Nouman,Your way of teaching is incredible. The way you teach makes it easy for an amateur like me to pick things quite fast.,2023-08-08T06:21:17Z,1,0
Saiful Sk,"Shardha ma&#39;am python oop samajmy nehi ata kiya karo,,,,python ki oop ki bary men videos series laty tu bohot accha hota,,, from Bangladesh🇧🇩",2023-08-06T12:56:59Z,0,0
